Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.655,205.66,1225.37,541.02,1152.96,1007.4,2479.67,1063.57,703.39,266.13,809.57,13.62,23.51,810.13,396.02,220.59,274.71,142.95,174.68,527.59,1418.16,962.42,875.45,2092.99,543.08,97.42,533,182.33,263.51,687.15,974.36,705.81,782.7,48.71,177.29,655.05,5.79,57.85,128.58,697.23,267.43,482.24,997.32,1389.6,160.31
53.358,198.94,1243.29,576.67,1152.22,1014.11,2455.04,1054.43,705.07,129.89,773.18,8.96,26.13,833.28,395.83,220.03,269.49,128.4,176.36,540.46,1049.2,974.18,855.48,2102.13,546.44,104.88,547.74,178.41,288.89,659.16,964.66,674.65,788.86,58.23,182.52,678.01,35.65,58.23,127.28,595.7,283.86,492.87,1015.23,1375.98,158.07
54.06,197.82,1254.3,600,1151.84,1038.19,2544.43,1061.89,719.44,134.37,768.7,20.53,27.62,824.32,405.16,219.28,257.73,126.16,189.61,552.03,860.9,937.6,839.25,2048.76,568.08,109.73,548.67,166.66,287.96,661.4,950.29,664.57,835.89,19.22,196.33,716.45,48.15,66.25,133.62,583.57,290.2,477.76,1068.61,1340.71,148.18
54.762,160.31,1282.29,597.57,1055.73,1034.08,2584.37,1086.52,752.65,134.18,775.42,8.96,33.22,823.76,399.75,236.64,266.87,130.64,196.33,550.73,820.77,920.99,865.19,2158.31,571.44,115.33,554.27,149.3,290.39,658.78,948.24,610.26,819.84,17.36,205.66,743.32,54.87,50.39,135.86,590.29,297.85,512.1,1103.13,1325.03,157.14
55.464,158.44,1255.98,597.76,1001.24,1048.83,2636.44,1096.79,760.49,130.26,807.34,14.18,23.14,862.39,384.07,218.72,254.93,125.6,195.4,564.35,905.87,926.21,866.87,2007.14,596.82,140.71,513.03,138.1,268.74,708.24,911.47,588.8,839.81,56.36,217.6,778.78,72.22,56.55,141.27,606.15,285.53,460.21,1079.81,1377.29,185.13
56.166,192.04,1263.26,623.7,974.36,1032.03,2599.11,1117.5,780.27,129.89,823.2,5.23,21.65,853.43,381.27,225.63,250.64,124.66,194.46,541.77,982.95,944.5,919.87,2092.99,579.84,120.93,505.75,150.23,268.18,635.64,894.12,591.22,834.21,71.85,228.8,791.66,89.39,41.99,152.66,461.71,292.07,490.26,953.46,1420.02,188.3
56.866,193.72,1275.2,628.18,1059.84,1037.07,2607.32,1140.27,808.08,139.22,779.16,8.02,33.03,882.17,393.22,218.16,258.1,127.65,189.42,533.56,1010.76,951.41,947.68,2166.14,579.47,147.06,480.74,154.15,269.49,655.42,881.05,569.2,859.59,59.72,226.37,810.69,76.52,39.94,139.59,458.91,293.93,487.84,978.28,1350.41,168.89
57.568,200.06,1276.51,643.67,1024.94,1046.77,2657.53,1156.88,824.13,137.17,885.53,11.01,22.02,911.29,366.16,221.52,232.53,138.48,177.85,535.98,1107.24,934.24,951.97,2119.68,578.35,154.9,495.86,174.31,280.5,642.17,871.35,571.07,875.83,69.8,241.49,846.15,81.55,34.34,144.07,490.63,303.45,506.12,980.52,1399.87,170.01
58.27,210.89,1316.45,648.15,1028.86,1063.38,2736.47,1161.55,815.92,131.76,796.7,6.53,22.95,934.99,367.46,244.1,234.96,128.77,179.53,543.64,1094.36,945.25,987.43,2215.23,614.37,151.73,472.72,180.84,273.59,642.73,859.78,587.31,890.38,45.16,264.82,857.35,94.62,28.55,131.94,481.12,272.84,570.51,1009.26,1411.62,188.3
58.972,203.23,1308.61,658.22,1049.39,1082.61,2717.81,1179.65,814.61,134,778.22,5.23,27.99,949.73,382.58,222.83,243.54,139.59,184.57,570.32,1128.33,942.64,925.1,2181.45,597.38,133.25,502.77,189.8,278.44,652.62,861.08,591.04,949.73,50.76,266.5,887.02,109.55,28.37,145.01,514.15,255.86,506.68,950.85,1433.27,169.08
59.674,214.8,1336.41,667.18,1064.88,1063.57,2760.17,1196.07,796.32,128.4,851.94,3.92,28.18,978.84,410.57,131.57,231.79,136.42,190.17,567.34,1096.04,974.55,959.62,2176.78,607.46,145.01,501.09,190.36,278.82,653.18,859.96,582.64,931.63,38.07,248.77,897.29,117.01,27.25,147.25,499.97,286.28,488.95,961.86,1449.7,174.31
60.376,228.99,1347.43,681.92,1084.47,1074.39,2767.45,1211.75,789.61,134.56,812.93,5.41,23.89,989.67,414.31,89.58,244.85,121.68,188.3,577.79,1077.75,962.23,1003.1,2168.57,623.14,161.24,495.67,191.48,300.84,669.79,874.71,583.01,956.07,20.53,271.72,888.7,127.65,30.23,138.66,511.91,277.88,502.77,949.73,1364.59,166.66
61.078,226.37,1360.86,686.03,1053.87,1074.95,2816.72,1242.73,803.04,136.98,838.13,11.76,29.3,995.83,417.29,182.33,253.81,117.01,193.34,641.24,1131.87,912.96,976.23,2173.05,631.54,183.45,504.07,225.82,377.91,664.38,889.45,595.7,952.9,54.31,223.39,907.37,136.24,32.85,141.46,528.33,270.23,512.28,960.93,1334.36,168.15
61.781,235.15,1377.47,685.47,1026.25,1076.07,2790.03,1259.53,826.56,135.68,849.14,8.77,26.69,1025.13,404.04,242.24,254.93,121.87,188.3,684.35,1143.26,921.74,987.05,2192.09,670.17,195.21,515.27,203.79,358.69,692.93,908.67,589.17,942.82,55.61,183.82,919.5,133.44,31.35,139.22,505.75,270.79,491.19,967.83,1370.75,172.44
62.482,237.95,1440.36,681.36,1027.18,1065.25,2854.97,1262.51,845.59,133.62,740.9,11.2,25.94,1034.08,415.61,231.41,249.52,123.92,187,604.29,1085.22,920.24,941.33,2179.02,672.78,201.74,534.12,215.92,215.92,706.75,921.92,601.3,971.19,65.51,183.26,894.68,148.93,28.37,141.46,518.07,278.26,489.7,989.67,1424.31,167.03
63.185,234.03,1386.24,641.61,1040.24,1062.08,2837.24,1273.9,868.73,135.3,748.55,9.33,25.57,1072.15,403.48,240.37,249.52,122.43,203.42,630.79,1175.36,908.49,1006.46,2226.61,719.06,197.26,557.45,205.1,159.75,722.98,932.93,631.91,968.21,67.93,186.06,925.47,149.49,28.37,134.74,500.53,213.31,505.94,1002.54,1418.53,171.32
63.887,239.07,1406.4,656.36,1044.91,1067.49,2926.82,1305.43,885.34,134.93,772.44,10.45,47.78,1081.3,403.48,228.8,251.2,114.4,211.63,608.21,1132.81,937.04,1013.74,2572.43,689.02,222.46,561.74,187.56,167.22,737.35,935.92,619.96,984.81,64.2,203.05,911.84,150.79,27.62,130.08,493.99,223.02,507.24,976.6,1456.41,164.23
64.589,239.07,1410.69,657.48,1020.27,1052.37,2921.04,1300.96,895.05,130.26,787.55,13.62,30.61,1100.71,392.84,182.52,243.73,111.6,209.58,616.42,1123.48,920.06,1007.02,2413.24,676.33,204.17,581.15,209.77,129.7,740.34,948.8,639,1004.6,36.76,190.92,951.41,161.99,27.62,141.83,481.3,209.58,501.46,996.76,1454.17,152.29
65.291,230.11,1415.73,672.78,1028.86,1084.47,2943.62,1351.53,916.14,140.53,766.65,17.17,50.2,1132.43,399.38,133.81,234.96,112.53,209.21,610.63,1129.08,918.56,1027.18,2391.03,738.84,207.34,565.66,202.3,123.17,744.26,1000.86,648.89,1002.73,38.44,177.11,923.04,175.99,31.17,141.09,485.6,214.06,518.44,1019.9,1467.24,165.54
65.993,216.11,1436.82,662.52,983.88,1095.67,2950.71,1342.2,929.95,133.25,793.53,15.3,0.19,1165.65,404.6,131.76,235.33,121.87,209.02,610.26,1107.43,911.47,1048.45,2319.74,692.38,215.36,565.28,211.63,136.24,773.56,926.4,658.41,1034.08,42.18,181.77,933.68,174.68,40.12,144.45,498.85,228.99,510.23,1041.74,1438.31,173.75
66.695,184.01,1433.65,672.97,981.83,1097.16,2988.97,1351.9,912.59,146.31,742.58,17.73,33.78,1162.85,398.07,129.7,240.93,119.81,196.7,632.28,1183.94,914.08,1055.55,2240.98,729.14,212.75,586.56,229.36,142.58,784.75,933.49,627.24,1042.3,62.52,185.32,924.72,194.28,38.63,142.58,502.58,234.03,499.97,940.03,1424.5,183.26
67.397,156.58,1453.24,662.7,982.39,1099.22,2904.43,1384.56,908.11,141.65,790.54,23.51,51.32,1147.74,406.47,111.41,233.28,116.64,185.32,631.72,1165.28,917.44,1072.15,2290.44,748.18,239.81,564.16,237.2,134.93,790.54,932.19,611.57,1079.81,70.92,155.08,924.91,188.68,39.94,145.38,480.37,239.63,517.51,937.79,1387.36,159.94
68.1,242.42,1506.43,667.18,968.21,1112.65,2841.72,1393.15,920.24,148.37,815.55,7.09,25.94,1031.84,399.19,121.31,227.12,116.83,184.94,605.78,1162.48,893.18,1089.88,2344.93,714.02,259.59,553.71,231.04,129.7,776.73,950.29,614.18,1063.76,61.21,147.43,884.78,199.69,53.93,132.13,466.75,237.39,499.78,945.62,1415.17,167.22
68.802,255.67,1553.83,651.88,940.21,1131.31,2844.9,1407.15,918.56,155.83,792.78,6.53,31.17,1043.41,401.43,192.41,226,106.38,200.99,577.04,1138.59,915.02,1080.37,2384.87,742.02,267.25,552.78,229.92,109.55,765.35,1042.3,601.86,1078.69,67.74,143.89,931.25,204.73,66.44,143.7,467.87,232.72,495.11,957.01,1322.04,156.58
69.504,242.05,1565.78,649.08,909.05,1152.96,2910.77,1442.98,945.25,153.96,797.07,5.41,33.03,1042.3,411.32,183.64,230.48,112.35,196.14,588.24,1078.5,906.25,1098.1,2382.07,726.15,245.41,569.76,222.27,120,767.4,929.01,605.41,1103.88,92.94,152.29,910.17,218.54,90.7,150.98,485.41,242.61,478.88,968.21,1250.94,149.49
70.206,233.65,1588.36,658.04,920.62,1154.64,2991.21,1446.34,934.8,160.68,792.59,8.96,30.79,1057.97,409.08,191.48,222.46,115.71,183.45,608.02,1026.06,930.51,1049.01,2439.18,767.02,122.24,559.69,242.61,133.06,764.41,929.39,615.67,1092.5,83.42,150.05,879.19,221.34,26.5,145.94,482.98,195.4,482.24,819.65,1220.15,137.92
70.908,232.16,1586.49,640.31,909.98,1169.95,3062.31,1464.63,948.42,111.41,814.99,5.41,27.81,1076.26,435.77,197.07,217.42,100.59,184.57,622.39,1048.83,906.43,1055.36,2445.15,784.38,141.09,555.77,246.9,148.74,747.62,948.98,613.43,1112.65,79.88,146.13,867.8,224.14,30.23,148.55,510.6,189.24,440.43,810.69,1186.74,135.49
71.609,216.67,1610.94,657.48,887.21,1194.77,3133.79,1499.52,967.46,98.35,773,3.17,36.02,1074.95,449.76,244.1,221.15,102.46,183.64,589.17,961.67,903.07,1073.09,2526.7,712.72,127.46,532.07,243.73,132.5,737.54,962.05,658.41,1110.41,80.43,145.94,821.71,216.86,34.34,150.79,504.82,197.82,451.26,795.39,1165.09,144.45
72.311,215.36,1612.62,647.77,870.41,1189.91,3167.38,1526.96,980.15,93.31,759,1.68,30.05,1071.41,459.84,263.33,211.26,101.34,177.67,593.28,867.24,885.34,1088.76,2490.87,706.93,122.99,533,237.95,125.6,751.53,979.78,523.11,1150.91,89.02,134,811.07,219.66,58.6,153.03,528.52,191.48,414.87,793.53,1165.84,126.34
73.014,217.98,1613.74,747.62,871.35,1083.54,3254.35,1573.24,948.24,100.03,788.3,2.24,28.93,1062.82,420.84,278.26,211.07,97.23,182.52,600.56,819.09,906.81,1108.73,2453.55,735.67,126.53,550.17,239.44,106.19,758.25,975.48,502.39,1180.58,77.82,135.68,801.92,218.16,59.53,149.86,569.76,200.06,407.77,733.06,1190.1,146.13
73.716,219.1,1615.98,775.05,842.61,1108.92,3290.55,1589.48,935.36,97.79,784.19,2.43,58.41,1121.8,433.9,279.94,224.14,95.55,187.93,604.29,929.76,879,1068.05,2481.54,741.64,139.97,569.39,231.23,91.63,755.64,972.68,519,1195.51,66.44,134.56,804.72,217.23,69.98,152.29,519,206.97,403.67,726.71,1195.89,133.62
74.418,212,1626.05,700.4,839.99,1103.32,3291.49,1587.8,931.25,99.1,828.05,16.8,27.43,1081.67,426.06,272.1,227.12,97.79,196.14,610.45,1055.55,891.5,1035.2,2327.76,711.97,138.1,567.52,246.72,87.53,766.65,997.13,499.03,1218.28,74.84,122.61,810.32,206.59,80.06,144.26,519.93,218.54,404.41,729.33,1187.12,145.19
75.12,214.24,1648.82,701.15,854.36,1103.69,3253.42,1577.72,896.91,113.09,761.8,11.01,39.75,1088.58,407.77,278.26,224.51,95.18,204.17,628.18,1128.52,855.86,1015.42,2322.16,798.19,132.32,584.88,175.24,104.51,788.3,999.56,498.47,1217.16,72.6,130.45,783.63,193.34,79.88,141.83,519.19,223.58,406.09,705.07,1176.48,164.42
75.822,208.83,1655.91,668.3,831.04,1084.1,3246.7,1573.05,906.43,108.62,786.62,2.99,31.54,1108.36,407.77,286.09,242.42,86.97,198.38,654.49,1156.51,877.88,1013.93,2293.05,775.42,147.99,571.63,178.41,141.09,788.3,999.37,484.48,1274.46,52.81,143.7,808.27,186.44,92.01,145.19,512.84,236.45,409.64,695.92,1215.11,154.52
76.524,205.66,1690.81,685.1,842.98,1086.52,3237.18,1598.81,920.43,111.79,782.51,7.09,33.78,1110.23,425.88,270.98,234.4,79.32,203.23,657.29,1172.75,862.39,1003.66,2326.45,764.79,148.74,593.28,181.77,149.86,780.27,1010.01,471.6,1261.95,55.8,141.09,750.42,184.38,86.59,152.66,533.74,250.82,416.92,699.09,1231.91,142.39
77.225,218.54,1694.73,610.63,835.7,1083.17,3361.66,1624.94,931.25,113.28,775.42,6.35,37.88,1119.93,437.07,271.54,248.4,73.72,190.54,673.53,1136.35,877.32,1006.46,1945.74,763.85,154.9,618.85,177.48,166.84,771.5,1025.5,470.29,1245.72,60.47,150.98,745.94,93.31,101.15,162.18,537.85,248.77,401.05,700.96,1311.03,138.66
77.928,217.98,1737.1,639,810.13,1091,3413.73,1643.41,922.3,107.87,853.24,0.93,27.43,1136.91,433.15,237.2,237.95,78.94,188.86,591.78,1150.54,867.99,1025.69,1822.76,780.65,121.31,627.43,180.65,170.76,775.61,1041.18,463.39,1278.19,57.85,138.85,719.81,90.7,120.37,171.69,544.94,256.05,407.96,720.74,1338.84,143.33
78.63,221.15,1721.79,632.47,823.76,1074.21,3167.2,1604.78,934.43,109.36,795.58,4.48,22.77,1140.83,421.77,236.27,238.69,94.06,191.48,599.62,1124.6,874.33,985.93,1773.3,791.1,138.48,661.58,175.24,161.8,761.05,1062.64,456.86,1289.39,52.44,154.52,732.69,84.54,126.9,175.99,527.59,262.58,401.24,715.52,1324.66,142.21
79.332,220.4,1761.73,605.22,793.53,1078.13,3086.95,1627.73,940.59,106.94,839.62,1.87,22.21,1154.64,424.38,252.32,238.32,92.19,191.48,610.07,1114.89,878.44,1003.85,1813.99,785.13,176.36,681.55,164.23,170.57,736.6,1121.98,465.63,1306.93,51.32,145.57,721.49,83.05,136.8,170.2,532.07,292.07,404.41,757.32,1237.69,144.26
80.034,218.35,1782.63,623.32,789.61,1068.98,3052.98,1703.13,929.2,120.19,802.48,9.89,23.14,1174.8,444.54,236.27,237.39,99.28,187.18,597.94,1149.6,870.97,989.11,1828.92,823.95,165.91,669.23,170.57,153.59,727.09,1149.04,473.28,1337.91,54.49,136.8,717.94,75.77,142.02,160.31,522.36,289.27,414.87,804.16,1227.61,124.85
80.736,217.23,1782.45,615.86,774.12,1079.62,3041.78,1694.55,919.5,76.14,834.58,7.84,36.02,1163.79,452.75,243.36,227.31,95.55,186.62,615.86,1134.3,859.96,1009.08,1837.5,812,110.85,691.26,167.4,174.68,717.94,1184.13,462.08,1378.78,68.49,150.42,691.82,84.73,144.45,154.52,509.67,289.27,414.87,819.09,1225.56,134.74
81.438,214.99,1796.07,625.19,771.32,1062.45,3083.59,1712.84,926.4,80.25,875.08,9.52,38.26,1181.14,452.56,257.73,231.97,93.87,189.42,619.41,1154.27,860.9,1000.86,1809.88,827.68,60.65,702.08,154.9,133.44,708.8,1235.45,454.8,1403.6,74.65,124.66,720.18,78.38,150.98,151.73,521.8,311.85,422.33,734.74,1232.84,131.76
82.14,216.48,1797.75,627.24,790.73,1040.06,3081.54,1712.09,940.21,94.43,851.01,2.61,39.75,1184.13,445.1,285.16,238.69,99.28,200.99,604.85,1149.23,872.47,959.62,1815.11,874.71,42.36,701.52,152.1,135.68,700.4,1202.42,462.45,1428.42,64.95,127.84,676.89,75.96,164.79,158.63,493.99,328.64,431.47,701.15,1198.87,141.65
82.843,203.79,1823.32,639.19,809.39,1066.74,3070.9,1690.25,936.67,123.36,868.36,7.46,48.34,1183.2,441.74,289.08,227.12,101.71,197.45,602.8,1149.04,871.72,972.12,1841.79,819.47,41.43,694.8,161.62,156.76,699.09,1176.66,447.9,1425.81,74.84,131.2,664.57,75.02,183.82,144.26,510.04,340.22,423.82,669.42,1181.33,122.24
83.545,214.8,1806.89,641.61,831.04,1085.59,3118.49,1728.88,928.83,144.82,911.66,9.33,36.76,1204.1,456.48,275.64,222.83,99.28,194.46,624.82,1164.72,888.89,958.87,1838.06,877.51,46.47,673.9,145.57,180.84,709.73,1169.95,455.74,1415.17,93.5,125.97,633.4,67.37,193.34,131.94,490.45,344.51,426.25,686.59,1169.76,122.99
84.247,217.79,1798.5,600.37,856.79,1073.09,3140.88,1789.72,933.87,158.44,918.38,8.4,37.7,1223.13,448.27,284.04,220.4,104.51,195.96,619.41,1121.98,892.62,986.87,1895.73,857.72,55.05,681.92,154.71,154.9,696.85,1124.22,445.47,1426.37,97.23,151.54,614.93,54.49,199.69,135.3,493.43,356.64,409.27,674.46,1164.53,124.1
84.949,204.35,1807.08,608.95,838.5,1068.42,3145.36,1790.66,898.78,173,878.81,1.31,40.5,1222.2,441.37,286.28,231.41,110.48,144.45,583.2,1166.21,885.16,1002.92,1830.41,834.96,64.76,634.52,155.27,136.61,690.88,1065.25,416.54,1454.92,104.14,166.1,643.11,50.39,213.31,134.18,492.87,338.16,405.53,678.19,1040.43,114.59
85.651,213.31,1751.47,610.26,864.26,1088.2,3140.32,1755.95,895.98,184.2,855.3,1.87,37.7,1229.29,434.83,303.08,237.57,110.67,153.96,567.52,1154.83,863.14,998.44,1845.34,755.83,71.48,515.27,161.62,146.69,694.43,1064.32,421.77,1473.4,95.55,156.76,638.81,53.56,235.15,133.62,490.82,344.51,407.77,683.79,1035.02,121.49
86.353,210.33,1728.32,581.52,797.82,1057.6,3153.95,1773.3,867.43,193.9,850.07,0.19,36.02,1244.41,412.44,280.87,223.2,95.74,145.38,569.58,1152.59,906.06,960.74,1859.52,730.82,59.35,528.71,167.59,139.97,700.77,1062.26,415.8,1482.91,114.77,151.35,625.94,49.83,233.47,131.2,504.26,361.49,414.12,683.79,1201.86,132.5
87.055,207.9,1741.39,570.7,793.53,1079.25,3185.49,1754.64,885.16,209.58,828.98,0.93,38.07,1268.86,418.78,278.82,220.96,100.59,147.99,602.98,1151.1,884.04,953.84,1824.62,787.93,71.66,530.2,161.24,153.96,689.39,1072.15,420.65,1489.07,113.65,162.74,564.91,49.46,234.4,139.78,503.14,353.47,405.16,728.77,1249.45,140.34
87.757,174.49,1711.53,584.69,799.12,1114.15,3188.66,1777.22,884.78,213.87,820.77,2.05,57.85,1278,419.53,279.94,229.92,118.13,147.06,642.36,1130.2,881.05,923.6,1791.78,776.54,79.5,541.4,161.24,152.85,686.03,1056.67,435.95,1488.7,144.63,155.64,568.83,50.58,250.26,159.56,490.07,363.54,415.61,639.93,1279.31,145.94
88.459,175.05,1675.51,582.45,795.02,1107.61,3204.33,1819.02,911.84,229.92,850.26,1.49,36.02,1324.66,450.14,276.02,209.77,108.62,151.73,657.1,1156.88,905.69,952.9,1753.89,742.76,76.33,556.14,167.59,165.91,681.92,1059.84,439.31,1504,157.32,148.74,574.43,47.59,41.06,166.1,485.97,363.17,427.56,622.58,1285.65,150.61
89.162,163.3,1618.03,593.65,785.31,1104.81,3203.4,1832.27,923.79,234.96,791.1,7.09,44.6,1320.36,397.88,269.11,222.83,85.47,148.37,683.6,1173.87,886.28,967.46,1809.51,756.01,85.29,572.38,172.25,149.67,671.66,1045.65,421.96,1518.75,147.43,136.24,573.68,45.35,39.56,173.19,495.67,376.42,405.91,625.56,1353.4,142.95
89.864,165.16,1583.32,597.94,801.36,1134.49,3209.56,1869.23,943.94,242.24,887.21,1.49,41.62,1352.28,398.63,276.76,215.74,79.69,154.15,682.11,1178.53,896.36,984.07,1830.41,769.64,104.14,569.02,178.79,155.83,636.76,1046.96,432.59,1594.33,123.36,142.95,573.68,39.19,50.95,176.92,480.93,373.62,402.55,623.51,1329.7,148.18
90.566,170.76,1608.14,616.98,774.49,1095.86,3225.42,1858.59,941.14,259.03,876.2,1.31,48.52,1381.95,404.23,277.32,211.26,63.08,146.87,695.17,1189.54,875.83,965.78,1795.7,780.27,78.38,594.96,173.37,128.02,624.44,1051.63,438.01,1607.58,127.84,135.68,576.29,40.31,75.02,200.25,477.38,389.67,404.23,633.22,1319.99,150.23
91.268,161.62,1564.66,623.14,782.51,1108.92,3209.19,1854.48,923.23,264.63,866.68,1.68,46.84,1392.77,397.14,304.57,215.92,42.55,153.78,718.88,1213.8,881.43,953.65,1784.5,768.33,96.86,587.87,165.35,134.18,613.62,1068.61,443.05,1609.63,126.53,128.58,565.28,34.9,65.51,202.49,468.24,377.35,399,639.37,1306.18,143.7
91.969,171.51,1585.18,644.41,764.6,1118.25,3199.86,1841.79,913.9,275.64,887.02,1.12,43.86,1416.48,418.78,253.81,209.21,87.71,171.69,717.94,1182.82,855.67,960.93,1780.58,793.71,111.97,573.5,147.81,135.68,630.42,1093.06,433.34,1603.66,128.4,127.09,576.85,33.59,70.92,207.15,503.32,384.82,410.39,619.96,1330.63,161.62
92.671,162.36,1639.31,644.79,770.76,1133.18,3198.55,1845.15,842.79,283.11,837.76,1.49,44.42,1414.05,408.52,263.14,212.94,96.67,170.2,715.33,1170.51,865.19,941.7,1786.55,811.81,91.07,575.55,155.64,143.7,602.24,1069.54,431.66,1617.28,147.81,145.57,572.94,38.82,80.81,209.95,480.74,382.58,412.44,633.96,1311.03,175.99
93.373,165.16,1703.88,643.67,767.02,1139.9,3091.05,1844.22,810.51,288.71,858.66,0.93,47.22,1362.36,407.77,267.99,205.29,102.46,176.36,710.66,1135.23,866.5,955.7,1792.71,787.55,94.99,587.31,171.51,141.65,630.6,886.46,411.13,1621.2,138.66,135.12,586.19,29.86,94.25,189.24,504.63,361.12,406.65,649.26,1336.41,187
94.074,160.31,1687.08,641.05,777.66,1020.65,3053.17,1820.33,802.3,290.01,845.59,,38.44,1363.85,398.44,267.81,204.35,103.2,163.86,642.92,1154.08,852.87,963.17,1772.93,813.68,102.46,614.93,175.61,128.21,629.3,893.37,449.95,1630.91,161.62,123.73,588.24,29.86,99.47,195.58,487.28,356.27,406.09,687.34,1322.98,186.81
94.776,163.67,1601.42,640.49,761.61,1011.69,3047.2,1844.59,787.93,293.37,889.08,2.99,44.98,1370.19,408.89,257.35,217.42,104.88,167.77,634.34,1152.78,848.39,999.93,1769.2,794.83,103.95,610.82,170.95,152.1,623.51,888.33,408.15,1659.09,130.08,127.65,580.4,28.37,111.79,188.86,495.11,332.19,420.46,644.6,1315.51,184.76
95.478,153.59,1612.8,664.75,748.18,1020.27,3026.85,1830.04,787.37,298.04,875.27,0.75,40.68,1352.28,403.29,274.52,209.02,109.92,171.69,649.26,1166.96,863.51,1026.06,1766.02,827.49,128.77,606.34,162.36,128.21,631.54,890.57,390.42,1648.64,136.42,111.97,572.38,28.93,119.81,192.6,486.9,298.23,410.76,612.13,1294.8,189.8
96.179,155.27,1648.08,612.5,742.39,1025.31,3003.9,1842.54,780.65,312.41,933.31,1.31,58.6,1387.18,401.24,266.31,203.98,114.96,171.88,636.57,1151.28,862.39,995.83,1792.9,804.16,116.45,594.21,154.9,126.9,633.96,873.03,392.84,1634.64,143.51,108.06,586.93,41.06,130.64,181.96,478.5,283.86,424.57,623.32,1292.18,130.64
96.881,148.37,1642.29,615.49,733.99,1014.67,3019.02,1840.86,789.79,315.77,955.14,,40.68,1428.61,409.64,263.33,205.66,109.73,176.73,639.93,1167.15,894.3,1045.65,1756.69,823.2,108.24,583.01,163.67,129.7,626.31,876.95,356.64,1616.91,156.58,100.96,572.94,48.34,136.24,190.36,478.5,283.11,438.01,621.27,1301.7,122.05
97.583,143.51,1680.92,617.54,727.83,1020.27,2944.18,1869.04,787.55,337.6,936.29,0.75,72.04,1400.43,419.34,267.81,210.89,115.33,178.41,634.52,1169.39,911.84,1032.96,1758,778.78,106.19,581.33,162.36,122.99,609.33,865.56,350.29,1643.04,131.76,106.75,571.44,50.02,137.73,189.24,495.49,285.91,412.44,606.71,1294.05,121.12
98.284,142.95,1662.26,618.1,718.5,1018.78,2946.79,1867.55,777.85,327.71,943.01,1.12,53.93,1393.33,400.5,279,205.1,103.95,171.69,628.18,1096.23,890.94,1029.79,1755.2,822.08,127.84,580.77,169.64,120.56,625.75,868.73,349.36,1626.24,97.23,104.51,592.53,35.27,46.1,206.41,481.3,286.65,411.32,600.56,1297.78,121.12
98.987,135.3,1664.31,623.51,705.07,1041.36,2943.62,1881.36,761.99,337.6,881.99,0.56,66.25,1387.92,409.45,273.22,210.89,118.88,169.08,622.2,1113.4,849.33,1069.36,1742.14,816.11,120.56,616.42,185.88,127.28,618.1,875.83,352.91,1624,99.1,102.46,592.34,6.35,40.68,201.37,473.09,295.99,410.39,597.57,1290.32,124.29
99.689,131.01,1654.42,623.88,705.81,1043.6,2915.25,1887.14,774.12,334.8,920.99,0.93,56.73,1406.96,404.79,256.61,215.92,108.99,170.76,636.39,1078.87,827.68,1056.11,1727.39,800.8,125.6,632.1,186.44,131.94,616.61,867.62,346,1631.84,115.15,106.75,581.89,3.55,42.74,200.99,495.86,297.67,416.17,597.2,1282.48,118.32
100.391,126.16,1665.99,635.27,693.12,1046.03,2871.4,1918.49,769.82,348.99,993.59,3.92,68.86,1402.48,413.19,285.35,210.89,104.7,172.25,620.9,1093.8,817.6,1041.74,1692.87,804.72,122.43,594.4,194.28,127.65,638.63,866.31,364.1,1642.1,106,121.87,610.26,39.94,43.67,210.51,486.34,302.89,426.44,596.82,1329.88,122.8
101.092,130.45,1658.71,651.69,692,1063.94,2841.35,1885.65,782.14,330.51,944.88,3.55,48.15,1380.64,398.82,263.14,220.03,107.31,177.85,625.56,1112.09,806.96,997.69,1703.69,832.53,125.41,590.85,205.66,125.22,615.86,869.29,351.6,1635.2,102.46,115.71,592.9,41.06,42.55,210.7,493.62,302.7,421.96,595.33,1267.92,117.01
101.794,131.94,1684.84,642.36,675.95,1063.38,2805.33,1913.08,756.95,299.9,919.12,2.24,57.85,1396.13,416.73,268.18,231.6,105.82,174.12,621.08,1136.17,808.83,966.15,1680.92,820.21,130.82,586.56,202.67,121.12,602.8,856.23,350.67,1621.76,119.44,125.22,593.65,33.22,43.11,168.71,495.11,307.18,399,605.59,1226.68,132.32
102.497,136.42,1680.74,644.97,667.55,1078.31,2801.41,1907.67,743.32,297.11,945.06,4.29,41.43,1407.15,388.74,266.5,243.73,104.14,142.39,607.46,1117.32,825.06,1029.98,1693.24,839.06,141.09,610.26,215.92,133.44,603.73,861.64,361.86,1590.6,87.9,161.62,611.57,22.21,40.87,166.66,504.44,282.74,382.21,610.45,1190.85,121.31
103.2,136.98,1695.29,637.69,660.46,1050.51,2766.33,1887.7,731.38,293.19,932.93,13.06,46.28,1428.05,399.56,265.38,244.66,106.38,146.13,604.1,1122.17,815.73,1038.75,1694.73,869.85,131.57,605.04,214.43,91.63,600.37,849.14,361.3,1588.36,92.57,167.22,625.56,5.79,41.8,168.33,481.12,294.31,337.42,612.87,1191.22,117.2
